Tweet,Tweet timestamp,Location,Sentiment
"TSN 1040 (formerly TEAM 1040) is no more.\nSadly, some great people have lost their jobs.\nSadly, it\u2019s been shown bef\u2026 https://t.co/1W6xZeWrhl",09-02-2021 17:44,Vancouver,Positive
@chris_kouv my literal FAVOURITE movies,09-02-2021 17:44,Vancouver,Positive
Yung nakikioperate ako sa marketing ngayon whoooooo parang ibang jergin yata nandito ngayon HAHAHAHA,09-02-2021 17:44,Vancouver,Negative
Snowdrops grace the years 1st snow at the Inspiration Garden. #photography #naturephotography #WalkingMyCommunity\u2026 https://t.co/F8FdFWfA6x,09-02-2021 17:44,Vancouver,Positive
Add to that the support the station would give to young and emerging talent. The future of that station was so brig\u2026 https://t.co/WCSpGiPi8a,09-02-2021 17:44,Vancouver,Negative
@mediarz @wilebobcat Between those two at the same price I\u2019d just go Taco.,09-02-2021 17:44,Vancouver,Negative
"@Ben_coli @BeerGeekSmit I found some icy spots on Argue St, just below the Mary Hill Bypass. Otherwise, dry.",09-02-2021 17:44,Vancouver,Negative
British Columbia's Minister of Transportation - Rob Fleming: Vancouver Islanders face safety risks with the loss of\u2026 https://t.co/JzX9HrLGGB,09-02-2021 17:44,Vancouver,Positive
This is absolutely GUTTING news in the #Vancouver sports radio market. Honestly don\u2019t even know what to say. Like w\u2026 https://t.co/S24Px9NKLb,09-02-2021 17:45,Vancouver,Positive
@2closetocall Everybody says these 2 should work together but I see no viable model under FPTP. The idea of not run\u2026 https://t.co/6JMNSwei1j,09-02-2021 17:45,Vancouver,Positive
@ChrisFaber39 @Bell I was planning to switch to them... not anymore!!,09-02-2021 17:45,Vancouver,Negative
A day late... but if you feel like a celebratory menthol or a rum and wine dipped cigarillo to mark NEWS 1130\u2019s 25t\u2026 https://t.co/DslfClbUNo,09-02-2021 17:45,Vancouver,Positive
TSN 1040 lost the Canucks broadcast rights in 2017 when Rogers launched Sportsnet 650.,09-02-2021 17:45,Vancouver,Negative
@PhyllisDalley ta fa\xe7on de regarder l'avenir ressemble \xe0 continuer de mener et de ramener le discours au niveau lin\u2026 https://t.co/K6P8BVN8Wi,09-02-2021 17:45,Vancouver,Positive
https://t.co/Sb8XqaKKX3,09-02-2021 17:45,Vancouver,Positive
Times like this Twitter needs a \u201coh FUCK...THAT!\u201d button.,09-02-2021 17:45,Vancouver,Negative
@hungerthegiant @brian_sebor @Oz_in_OK @BanGaoRen @RomeUnholy It is to an extent but it doent need to be.,09-02-2021 17:45,Vancouver,Negative
Is there a sleep timer on @Sportsnet app for radio? If not we need one. @SportsnetPR @Sportsnet650,09-02-2021 17:45,Vancouver,Negative
@meatsntweets @Boot2theface @3irishboyz @_ringsiderant @DavePozefsky @Marie_Shadows @peteopolis @bobculturepod\u2026 https://t.co/p4hqsP06rf,09-02-2021 17:45,Vancouver,Positive
@schaaptop The whole system is broken. I feel bad for young people like yourself because you will never know any se\u2026 https://t.co/YFWvW3tCMM,09-02-2021 17:45,Vancouver,Negative
@ohcherubim Mais????????,09-02-2021 17:45,Vancouver,Negative
@AlexanderMac30 @realjuliasong Perfect!! I really don\u2019t know why y\u2019all down there have made this such an issue. Suc\u2026 https://t.co/Nt3p1braZf,09-02-2021 17:45,Vancouver,Positive
#followme and get an exclusive photo in your DMs \ud83d\ude09 #selingcontent #COVID19 #buyingcontent #onlyfans #onlyfansnewbie\u2026 https://t.co/XPTlkbcaWq,09-02-2021 17:45,Vancouver,Positive
Pro \xf3dio de quem me xinga justamente hoje ganhei dinheiro da minha m\xe3e de anivers\xe1rio a\xed a\xed como \xe9 bom viver de ~mesada~ kkkkkkkkk,09-02-2021 17:45,Vancouver,Positive
Gutted that @TSN1040 is shut down. Where will @WhitecapsFC games be broadcast? @Bell_LetsTalk,09-02-2021 17:45,Vancouver,Negative
Just posted a photo @ South Surrey https://t.co/qeicc8VLtF,09-02-2021 17:45,Vancouver,Positive
"@M24372709 @weetabix Oof, that one doesn't work for me, the beans!",09-02-2021 17:46,Vancouver,Negative
Quem quiser me dar presente de anivers\xe1rio Picpay pix nubank Amazon s\xf3 vai,09-02-2021 17:46,Vancouver,Negative
#FUCKBELL,09-02-2021 17:46,Vancouver,Negative
@kaleighf I get the same question about spending on camera lens vs camera body.,09-02-2021 17:46,Vancouver,Negative
Damn straight. Hiked in lovely #belcarra last weekend to see the terminal in #burnaby across the inlet. This would\u2026 https://t.co/naIiWMftjC,09-02-2021 17:46,Vancouver,Positive
@JohonanG @extremetemps @Pat_wx -50.3\xb0C in Pelly Ranch.\n#cold #Yukon @jwhittalTWN,09-02-2021 17:46,Vancouver,Negative
#boycottBell,09-02-2021 17:46,Vancouver,Negative
@mcletch Such a bummer man. Start an independent station at Donny\u2019s mansion with the same crew please. #tsn1040,09-02-2021 17:46,Vancouver,Negative
oxe t\xf4 aqui h\xe1 um temp\xe3o ignorando cidade invis\xedvel achando que era vcs falando de rpg mas \xe9 uma s\xe9rie brasileira sobre folclore,09-02-2021 17:46,Vancouver,Negative
i\u2019m so fucking thankful for my support system,09-02-2021 17:46,Vancouver,Negative
3) My coop back,09-02-2021 17:46,Vancouver,Negative
@LivingstoneVSB,09-02-2021 17:46,Vancouver,Negative
"\xe9, agora come\xe7a a feiura de ver a Disney desmantelando tudo que era da Fox...",09-02-2021 17:46,Vancouver,Negative
#BellGoFuckYourself,09-02-2021 17:46,Vancouver,Negative
"@TransLink 18062 (r5) didn't pick anyone up at sfu @ 8:30... he was stopped in bay 1, got back in the bus and just\u2026 https://t.co/RniMOvN3XK",09-02-2021 17:46,Vancouver,Negative
e vamos de assistir com garrett pra botar alguma cultura na cabe\xe7a desse menino,09-02-2021 17:46,Vancouver,Negative
\ud83d\udc4a\ud83c\udffc Mamma Mia! | @ViacomCBS @Disney @Pixar @disneyplus a new hero! | Pictorius\xae: The Gladiator of the pixels | In th\u2026 https://t.co/m6F63mFqTo,09-02-2021 17:46,Vancouver,Positive
"@sanemusings @realjuliasong Sometimes it\u2019s easier to comply than to buck the tide. I\u2019ve been scoffed at, cajoled an\u2026 https://t.co/1K69MZWYsv",09-02-2021 17:46,Vancouver,Positive
@henryr1115 @WaifuAlert Bit lewd for a Tuesday morning no?,09-02-2021 17:47,Vancouver,Positive
https://t.co/rNOst6cMTM,09-02-2021 17:47,Vancouver,Positive
My mom is VERY upset about TSN1040. @bell,09-02-2021 17:47,Vancouver,Negative
"@CTVVancouver Does this include the staff at TSN 1040? Damn, you win Sportsnet 650.",09-02-2021 17:47,Vancouver,Negative
Bell. WTF.\n\n#TSN1040,09-02-2021 17:47,Vancouver,Negative
"Do be looking at uni\u2019s, but like I\u2019m a junior aha lol.",09-02-2021 17:47,Vancouver,Positive
First song played was time of your life. The way #TSN1040 just ended made me cry.,09-02-2021 17:47,Vancouver,Negative
@biheredia Bancar meus ensaio de nude feio,09-02-2021 17:47,Vancouver,Negative
@RepRaskin cold hard facts hahaaaahhaa!,09-02-2021 17:47,Vancouver,Negative
@MPAVictoria Yes. Twice. But the 1st time I couldn't because I lived alone &amp; was the sole $ earner. 2nd time.. the\u2026 https://t.co/FAKSa14uSA,09-02-2021 17:47,Vancouver,Negative
Robbing a bank with a mask: \u2705\nRobbing a bank without a mask: \u274c\nRobbing a bank without a mask in black face: \ud83e\udd2c,09-02-2021 17:47,Vancouver,Negative
Just posted a photo @ In-Joy Life Chiropractic and Laser Care https://t.co/Ru7llEMgXK,09-02-2021 17:47,Vancouver,Positive
"Just posted a photo @ Burnaby, British Columbia https://t.co/AVyTkFOUsX",09-02-2021 17:47,Vancouver,Positive
Cancel everything Bell. Switch to @Rogers. @BellMediaPR #BOYCOTTBELL https://t.co/EBUOwz2lhz,09-02-2021 17:47,Vancouver,Positive
"This is so true. Be kind, helpful and generous. \u2764\ufe0f",09-02-2021 17:47,Vancouver,Positive
@biheredia Eu fico \xe9 rindo kkkkkkk,09-02-2021 17:47,Vancouver,Negative
@_hassanahmed9 #fuckbell #boycottBell,09-02-2021 17:47,Vancouver,Negative
[Tuesday Tip]\nPlaying with PATTERN &amp; TEXTURE creates visual INTEREST &amp; WARMTH - an absolute must during these frigi\u2026 https://t.co/3SepzfoDEq,09-02-2021 17:47,Vancouver,Positive
@jakki_jax @RomeUnholy Yes that's all true and it is also true that there is no viable alternative. Btw I didnt vot\u2026 https://t.co/LbD0kTtStT,09-02-2021 17:48,Vancouver,Positive
33 Eats: @harvestunion\n\u201cPS. they also have the best salted chocolate chunk cookie in Vancouver.\u201d Read the full arti\u2026 https://t.co/IMqlfK5Wix,09-02-2021 17:48,Vancouver,Positive
"#\u0635\u0648\u0631\u0629_\u0643\u0644_\u064a\u0648\u0645 \n\n\ud83d\udcf8 \u0627\u0644\u0635\u0648\u0631\u0629 \u0631\u0642\u0645 \u0663\u0667\n \n\u0645\u0627\u0647\u0648 \u0627\u0644\u062d\u0628\u061f\n\n\u0639\u0644\u0627\u0645\u0629 \u0643\u0644\u0645\u0629 ""\u062d\u0628"" \u0641\u064a \u0623\u062d\u062f \u0645\u0631\u0627\u0643\u0632 \u062e\u062f\u0645\u0629 \u0627\u0644\u0645\u062c\u062a\u0645\u0639 \u0641\u064a \u062f\u0627\u0648\u0646\u062a\u0627\u0648\u0646 \u0641\u0627\u0646\u0643\u0648\u0641\u0631. \n\n\u062a\u0645 \u0627\u0644\u2026 https://t.co/OVqAg0qhYJ",09-02-2021 17:48,Vancouver,Positive
@ChefSperlz Way bigger. 2.6 share vs. 0.4 for Sportsnet in latest book.,09-02-2021 17:48,Vancouver,Positive
@RepRaskin you\u2019re going to be completely a waste of time theatre circus this impeachment,09-02-2021 17:48,Vancouver,Negative
Your time could be up in an instant through no fault of your own. You\u2019re constantly walking on eggshells with the t\u2026 https://t.co/dTrNKWFBBY,09-02-2021 17:48,Vancouver,Positive
"Anyway, the focus should be on the absolutely incredible people who lost their jobs today. @HalfordTSN,\u2026 https://t.co/XmfwwaKSc9",09-02-2021 17:48,Vancouver,Positive
@ShootwAuthority Cancel all Bell products if you can.  #the Bell tolls,09-02-2021 17:48,Vancouver,Positive
e quem confia nesse menino pra dar qualquer not\xedcia?,09-02-2021 17:48,Vancouver,Negative
"Se a CW respira, eu odeio\nSe a CW pensa, eu odeio\nSe a CW faz, eu odeio \n\nVAI TOMAR NO CU CW",09-02-2021 17:48,Vancouver,Positive
Latest article from my blog. \nMass use of N95 masks is the best single thing we can do to make schools safer. Pleas\u2026 https://t.co/aywWfwlhbB,09-02-2021 17:48,Vancouver,Positive
Don Taylor for @canucks GM #taylorforGM #TSN1040 #BellMedia #dontaylor @DonnieandTheMoj @HalfordTSN @JasonBroughTSN,09-02-2021 17:48,Vancouver,Negative
\ud83d\udea8Tonight\ud83d\udea8\nWe go live with Marc Garniss of the @kingcanfilmfest to discuss this years' festival + programming!\n\nPlus\u2026 https://t.co/1IOlPx7Fy5,09-02-2021 17:48,Vancouver,Positive
"#\u0635\u0648\u0631\u0629_\u0643\u0644_\u064a\u0648\u0645 \n\n\ud83d\udcf8 \u0627\u0644\u0635\u0648\u0631\u0629 \u0631\u0642\u0645 \u0663\u0668\n \n\u0645\u0627\u0647\u0648 \u0627\u0644\u062d\u0628\u061f\n\n\u0639\u0644\u0627\u0645\u0629 \u0643\u0644\u0645\u0629 ""\u062d\u0628"" \u0641\u064a \u0623\u062d\u062f \u0645\u0631\u0627\u0643\u0632 \u062e\u062f\u0645\u0629 \u0627\u0644\u0645\u062c\u062a\u0645\u0639 \u0641\u064a \u062f\u0627\u0648\u0646\u062a\u0627\u0648\u0646 \u0641\u0627\u0646\u0643\u0648\u0641\u0631. \n\n\u062a\u0645 \u0627\u0644\u2026 https://t.co/fSK6EvHMEy",09-02-2021 17:48,Vancouver,Positive
V A N C I T Y. https://t.co/w38MVyy2jb,09-02-2021 17:48,Vancouver,Positive
#DonTaylorForGM,09-02-2021 17:48,Vancouver,Negative
"@juanplopes Moro em Vancouver, CA. No fds vou com colegas de trabalho pra um resort de inverno para esquiar. Eles e\u2026 https://t.co/lJdysORD1J",09-02-2021 17:48,Vancouver,Negative
@hungerthegiant @brian_sebor @Oz_in_OK @BanGaoRen @RomeUnholy If the USA disappeared next week the rest of us would\u2026 https://t.co/aHSQgjTAIQ,09-02-2021 17:48,Vancouver,Positive
"Just posted a photo @ New Westminster, British Columbia https://t.co/kZfbLpJ3fW",09-02-2021 17:49,Vancouver,Positive
@CUPCAKEWILLIAM6 @thomaskaine5 Who will they call? As they slink away in shame......,09-02-2021 17:49,Vancouver,Negative
\u3046\u3042\u30fc\u30a8\u30a2\u30ab\u30ca\u30c0\u307e\u3058\u304b\u30fc\ud83d\udca6,09-02-2021 17:49,Vancouver,Negative
I wish you will left the trophy \ud83c\udfc6 best of luck handsome \u2764\ufe0fGod bless you \u2764\ufe0f\u2764\ufe0f #RKVians,09-02-2021 17:49,Vancouver,Negative
My remix of @SkylarGrey - Fucking Crazy is coming out this Friday !! https://t.co/HOdP0ptbeJ,09-02-2021 17:49,Vancouver,Positive
#fuckbell #boycottBell https://t.co/RxW0mPSAOi,09-02-2021 17:49,Vancouver,Positive
"@jspencer67 @realjuliasong No, just another opinion. But follow the stats, death rates/contracted cases, seems to b\u2026 https://t.co/TMBPFNKqlX",09-02-2021 17:49,Vancouver,Positive
@amandablount2 We warned them in 2018.,09-02-2021 17:49,Vancouver,Negative
This tweet won\u2019t help one bit - but a lot of very talented people lost their jobs today. Thinking of the entire tea\u2026 https://t.co/XbhVhKzuqd,09-02-2021 17:49,Vancouver,Positive
@ArnallLabrador Reported and blocked.,09-02-2021 17:49,Vancouver,Positive
@Thor_Beats She does some of that. She\u2019s just trying to emulate that...voice.,09-02-2021 17:49,Vancouver,Positive
"And now... I finally have made it! #quarantineover #finallyhome #hiadam #vancouver @ Vancouver, British Columbia https://t.co/9aKyxJ6iLv",09-02-2021 17:49,Vancouver,Negative
@EnnioMartino @Sportsnet650 Indeed. Much higher.,09-02-2021 17:49,Vancouver,Negative
Badal speaks #istandwithfarmers @ Ladner https://t.co/QP6M3bcZrU,09-02-2021 17:49,Vancouver,Positive
question (after seeing so many NHL games postponed): have any of the north division (aka canadia aka the great whit\u2026 https://t.co/t4Sui6tCnT,09-02-2021 17:49,Vancouver,Positive
Wtf,09-02-2021 17:49,Vancouver,Negative
"@vanreanalyst Fair point. But those wouldn\u2019t be supports. Supports are for vulnerable people, not for people who si\u2026 https://t.co/BUX0jBmjZq",09-02-2021 17:49,Vancouver,Positive
#BOYCOTTBELL @BellMediaPR https://t.co/x1FfHqq46E,09-02-2021 17:50,Vancouver,Positive
@beewol Socks too.,09-02-2021 17:50,Vancouver,Negative
nesse ponto n\xe3o duvido de mais nada,09-02-2021 17:50,Vancouver,Negative
"Quarto na linha de sucess\xe3o ao trono \xe9 que nem ser o 1 na fila da lot\xe9rica imaginaria\n\nN\xe3o importa a posi\xe7\xe3o, essa\u2026 https://t.co/LIqBIeDujS",09-02-2021 17:50,Vancouver,Positive
what the fuck is this ? i wake up and see my husband might not be working?????,09-02-2021 17:50,Vancouver,Negative
And we thought Bell letting a few people go last week was bad. On top of the corporate greed the way this has been\u2026 https://t.co/iC6jrjwElD,09-02-2021 17:50,Vancouver,Positive
Madami akong tinuturing na best friend pero the best parin talaga yung elementary bffs ko kahit nagkahiwalay o hind\u2026 https://t.co/oDohd6aqMf,09-02-2021 17:50,Vancouver,Positive
This is not a joke: I\u2019m hearing the new format for the 1040 frequency will be \u201call-comedy\u201d radio.,09-02-2021 17:50,Vancouver,Negative
"are out of a job. Telling people they are done via conference call, shameful. There have been some bad unethical em\u2026 https://t.co/Ju9uqWpKVp",09-02-2021 17:50,Vancouver,Positive
@BeccaMcGraw1 @gtconway3d Fear outweighs all reason.,09-02-2021 17:50,Vancouver,Positive
going to wake up and realize that the media landscape in Canada will soon be non existent. Soon al you will have us\u2026 https://t.co/KxMGK6ArzN,09-02-2021 17:50,Vancouver,Positive
"embora possa ser bait do Tom, n\xe3o gosto mais de ficar dando raz\xe3o pra rumor pq ai a chance de decep\xe7\xe3o \xe9 gigante",09-02-2021 17:50,Vancouver,Negative
Si carissa kasi eh pinaiyak ako kahit siya tong my birthday ): hahaha,09-02-2021 17:50,Vancouver,Positive
I called in one time to 1040. I\u2019m not sure it had even been branded \u2018the team\u2019 yet. Moj used to do a wrestling segm\u2026 https://t.co/YdM9wXRTMC,09-02-2021 17:50,Vancouver,Positive
"i can\u2019t believe this, i wake up and get on this stupid app and see this.",09-02-2021 17:50,Vancouver,Negative
It\u2019s been an interesting time to get my start in sports PR to say the least. To see how this pandemic has affected\u2026 https://t.co/ehRYmwv6HS,09-02-2021 17:50,Vancouver,Positive
@PMG2point0 @PhillenniumLine @as_per_danielle @schoonoveryeg @erin_gee \u201cIt\u2019s not about life or death. It\u2019s not abou\u2026 https://t.co/hD81cOzp5h,09-02-2021 17:50,Vancouver,Positive
@RepRaskin watching the video it\u2019s karma for you democrats who allowed rioters looters around the country for months,09-02-2021 17:50,Vancouver,Negative
@leethree9 deployment\u4e5f\u4e0d\u4f1a\u8fd9\u4e48\u7a81\u7136\u5427,09-02-2021 17:51,Vancouver,Negative
"BREAKING\ud83d\udea8: Two time Olympic champion Ted Ligety is retiring after the 2021 Alpine World Championships in Cortins, Italy.",09-02-2021 17:51,Vancouver,Positive
Bought my first coffee of 2021 today on the way home from the doctor. Wild that I used to buy two per day.,09-02-2021 17:51,Vancouver,Positive
Who\u2019s getting a workout in today?,09-02-2021 17:51,Vancouver,Negative
@NdCal36 @prageru Yes it does. It has for many years. Public ownership is a tool in the socialist toolbox. It may b\u2026 https://t.co/T7nHi06rlJ,09-02-2021 17:51,Vancouver,Positive
Huh????????,09-02-2021 17:51,Vancouver,Positive
"@Cazzy That\u2019s ok. I loved Phoebe Bridgers before it was cool, too.",09-02-2021 17:51,Vancouver,Positive
Essa vibe do clubhouse ter convite me lembra os tempos \xe1ureos do Orkut,09-02-2021 17:51,Vancouver,Negative
How are you going to cut an entire radio station wtf,09-02-2021 17:51,Vancouver,Negative
"TPQ Book Review: Worn by Adrienne Christian (Santa Fe Writers Project, 2021) \u201cIt being close to Valentine\u2019s Day, I\u2019\u2026 https://t.co/w2Gf5bf1KI",09-02-2021 17:51,Vancouver,Positive
@nam_aujla @Bell @BellMediaPR @TSN1040 They cut @TSN1040 off the airwaves. All employees laid off,09-02-2021 17:51,Vancouver,Negative
How about a little #TikTok #humour on Tupper-iffic Tuesday's fun #tuesdayvibe \ud83d\ude06\n\nSeriously this guy kills me! Tub O\u2026 https://t.co/oqvzowzFsj,09-02-2021 17:51,Vancouver,Positive
